idx,u,i,f,ts
49255,502,249,1,5152848
49256,1285,544,1,5152865
49257,1644,546,1,5152865
49258,544,1285,1,5152905
49259,1313,1285,1,5152938
49260,1285,544,1,5152952
49261,1255,234,1,5152958
49262,1285,1313,1,5153043
49263,544,1285,1,5153057
49264,3,1285,1,5153064
49265,1413,544,1,5153100
49266,1313,1285,1,5153186
49267,544,1413,1,5153203
49268,1285,3,1,5153205
49269,27,1285,1,5153224
49270,766,252,1,5153305
49271,1540,367,1,5153451
49272,1285,1313,1,5153474
49273,234,1255,1,5153544
49274,598,303,1,5153550
49275,1285,27,1,5153595
49276,161,162,1,5153633
49277,1343,193,1,5153638
49278,118,193,1,5153640
49279,193,1343,1,5153657
49280,193,118,1,5153678
49281,118,193,1,5153707
49282,1255,234,1,5153721
49283,1285,544,1,5153752
49284,1313,1285,1,5153779
49285,1343,193,1,5153851
49286,160,598,1,5153957
49287,193,1343,1,5153960
49288,1522,537,1,5153971
49289,878,766,1,5153999
49290,1285,1313,1,5154007
49291,1522,1580,1,5154009
49292,605,617,1,5154047
49293,1285,1313,1,5154050
49294,361,389,1,5154174
49295,1313,1285,1,5154221
49296,234,1255,1,5154321
49297,1601,1690,1,5154418
49298,303,598,1,5154476
49299,342,1039,1,5154605
49300,1285,1313,1,5154656
49301,1234,1254,1,5154696
49302,1285,1313,1,5154742
49303,281,1,1,5154832
49304,1285,1413,1,5154878
49305,249,502,1,5154890
49306,36,1,1,5155092
49307,1313,1285,1,5155109
49308,36,3,1,5155110
49309,3,36,1,5155234
49310,174,1434,1,5155433
49311,1252,1616,1,5155504
49312,338,63,1,5155651
49313,1343,193,1,5156179
49314,886,768,1,5156188
49315,1598,214,1,5156204
49316,1598,1039,1,5156237
49317,272,1253,1,5156254
49318,1598,919,1,5156256
49319,1598,1655,1,5156291
49320,1598,1344,1,5156329
49321,1598,1487,1,5156369
49322,1598,1522,1,5156382
49323,1598,1548,1,5156444
49324,1565,1285,1,5156447
49325,1598,768,1,5156519
49326,620,27,1,5156545
49327,1413,544,1,5156552
49328,1598,27,1,5156611
49329,1598,632,1,5156645
49330,1598,1582,1,5156661
49331,1598,429,1,5156689
49332,1285,1565,1,5157198
49333,174,1434,1,5157548
49334,544,1413,1,5157589
49335,389,361,1,5157637
49336,1487,42,1,5157663
49337,1487,1598,1,5157707
49338,1413,544,1,5157751
49339,447,249,1,5157852
49340,447,1667,1,5157886
49341,1690,1601,1,5157972
49342,552,1413,1,5158019
49343,447,1285,1,5158065
49344,1280,768,1,5158193
49345,1227,1039,1,5158203
49346,193,1343,1,5158355
49347,711,1623,1,5158585
49348,1343,193,1,5158719
49349,1487,679,1,5158738
49350,193,1343,1,5159006
49351,400,1255,1,5159070
49352,1343,193,1,5159139
49353,1413,552,1,5159270
49354,193,1343,1,5159567
49355,1413,552,1,5159668
49356,1343,193,1,5159762
49357,1667,447,1,5159853
49358,193,1343,1,5159993
49359,1343,193,1,5160155
49360,400,1681,1,5160253
49361,400,474,1,5160561
49362,1072,1158,1,5160588
49363,193,1343,1,5160687
49364,1676,686,1,5160691
49365,400,502,1,5160694
49366,400,502,1,5160700
49367,400,536,1,5160757
49368,400,1343,1,5160863
49369,193,394,1,5160886
49370,1343,193,1,5160889
49371,1343,400,1,5160974
49372,768,1598,1,5161019
49373,1033,1281,1,5161097
49374,1033,1355,1,5161107
49375,1285,447,1,5161180
49376,193,1343,1,5161191
49377,1343,193,1,5161311
49378,810,1365,1,5162066
49379,552,1413,1,5162075
49380,60,1130,1,5162112
49381,1269,523,1,5162227
49382,400,1343,1,5162248
49383,507,1313,1,5162352
49384,1343,400,1,5162636
49385,48,1346,1,5162708
49386,1413,552,1,5163134
49387,552,1413,1,5163386
49388,1413,552,1,5163524
49389,1657,144,1,5163549
49390,1657,1565,1,5163709
49391,552,1413,1,5163761
49392,1281,1283,1,5166057
49393,1158,1072,1,5166690
49394,1305,1103,1,5166933
49395,1189,1015,1,5167327
49396,1281,281,1,5169251
49397,325,549,1,5170781
49398,687,277,1,5172342
49399,687,1440,1,5172388
49400,474,1644,1,5173438
49401,474,400,1,5174223
49402,42,995,1,5178387
49403,42,474,1,5178414
49404,474,42,1,5178625
49405,42,474,1,5178701
49406,42,1622,1,5178812
49407,474,42,1,5178977
49408,797,544,1,5179575
49409,708,281,1,5185251
49410,1440,687,1,5185406
49411,544,797,1,5188496
49412,193,1343,1,5188826
49413,966,52,1,5188907
49414,281,1281,1,5188991
49415,509,1255,1,5189898
49416,509,1603,1,5190032
49417,249,447,1,5190905
49418,249,1426,1,5190978
49419,1675,201,1,5191975
49420,447,1667,1,5192595
49421,447,249,1,5192913
49422,1548,1598,1,5192916
49423,1,281,1,5192999
49424,1,36,1,5193016
49425,1,36,1,5193090
49426,1,36,1,5193116
49427,797,544,1,5193207
49428,1,36,1,5193504
49429,1,36,1,5193626
49430,1667,447,1,5193777
49431,1426,249,1,5193977
49432,1426,1699,1,5194171
49433,239,1328,1,5194243
49434,1623,711,1,5194323
49435,1426,1066,1,5194490
49436,1629,1619,1,5195100
49437,1,36,1,5195790
49438,1356,1509,1,5197345
49439,710,1270,1,5197410
49440,1281,281,1,5197430
49441,1356,135,1,5197452
49442,950,42,1,5197674
49443,431,617,1,5197937
49444,281,1281,1,5197990
49445,281,708,1,5198396
49446,494,389,1,5198747
49447,708,281,1,5199071
49448,249,447,1,5199096
49449,249,1629,1,5199149
49450,199,544,1,5199187
49451,1629,249,1,5199389
49452,249,1629,1,5199500
49453,1629,249,1,5199559
49454,1493,1113,1,5199631
49455,249,1629,1,5199749
49456,1629,249,1,5199840
49457,447,249,1,5199841
49458,249,1629,1,5199910
49459,249,447,1,5199926
49460,447,249,1,5200136
49461,1629,249,1,5200152
49462,679,1487,1,5200266
49463,1387,12,1,5200426
49464,1387,1313,1,5200458
49465,711,1623,1,5200844
49466,503,605,1,5201045
49467,1270,710,1,5201524
49468,1365,1285,1,5201530
49469,277,687,1,5201583
49470,27,1285,1,5201593
49471,768,1280,1,5201773
49472,1365,810,1,5201920
49473,12,1387,1,5202090
49474,27,620,1,5202214
49475,1488,518,1,5202246
49476,1644,474,1,5203206
49477,1431,1676,1,5203375
49478,1113,990,1,5203835
49479,1647,878,1,5203914
49480,990,1113,1,5203952
49481,1647,193,1,5204059
49482,1647,621,1,5204075
49483,1647,1608,1,5204093
49484,1647,9,1,5204161
49485,1113,990,1,5204234
49486,1694,1335,1,5204237
49487,1694,1359,1,5204262
49488,1647,1516,1,5204269
49489,1694,1255,1,5204275
49490,1647,32,1,5204302
49491,389,494,1,5204320
49492,193,1647,1,5204407
49493,249,447,1,5204588
49494,1647,193,1,5204624
49495,1647,1113,1,5204658
49496,1657,1647,1,5204855
49497,990,1113,1,5204881
49498,1657,1346,1,5204907
49499,1540,193,1,5204908
49500,544,797,1,5204911
49501,1647,1440,1,5204959
49502,593,1619,1,5204969
49503,249,1647,1,5204969
49504,1647,1657,1,5204993
49505,1540,810,1,5205010
49506,1647,249,1,5205048
49507,193,1647,1,5205059
49508,1540,810,1,5205078
49509,1647,193,1,5205106
49510,193,1540,1,5205209
49511,593,1283,1,5205255
49512,1540,193,1,5205387
49513,1313,1387,1,5205732
49514,249,1647,1,5205779
49515,1440,1647,1,5205859
49516,1565,1657,1,5206031
49517,1113,1647,1,5206946
49518,1647,249,1,5207281
49519,1647,1113,1,5207372
49520,1647,193,1,5207984
49521,1113,1647,1,5208032
49522,1540,1373,1,5208038
49523,249,1647,1,5208591
49524,447,249,1,5208644
49525,1657,1565,1,5208780
49526,281,708,1,5208972
49527,193,1647,1,5209361
49528,1255,234,1,5209541
49529,1255,400,1,5209560
49530,1255,509,1,5209581
49531,1285,27,1,5209928
49532,1285,1365,1,5210013
49533,249,447,1,5210780
49534,249,447,1,5210843
49535,1647,1113,1,5211054
49536,1647,249,1,5211068
49537,1647,193,1,5211084
49538,447,249,1,5211118
49539,367,1540,1,5211235
49540,1313,1403,1,5211266
49541,617,431,1,5211448
49542,1434,1669,1,5211706
49543,1434,174,1,5211722
49544,1434,174,1,5211755
49545,249,1647,1,5212609
49546,249,447,1,5212640
49547,713,1326,1,5212787
49548,713,462,1,5212799
49549,447,249,1,5213002
49550,52,1285,1,5213040
49551,52,966,1,5213056
49552,454,1668,1,5213152
49553,249,447,1,5213209
49554,1328,239,1,5213322
49555,504,1339,1,5213462
49556,621,1647,1,5213470
49557,447,249,1,5213498
49558,1598,400,1,5213703
49559,1598,52,1,5213736
49560,249,447,1,5213801
49561,1598,357,1,5213885
49562,708,281,1,5214322
49563,447,249,1,5214344
49564,1619,1629,1,5214372
49565,1619,249,1,5214420
49566,249,447,1,5214428
49567,249,1619,1,5214444
49568,1619,249,1,5214479
49569,1619,249,1,5214529
49570,800,1413,1,5214562
49571,249,1619,1,5214577
49572,249,1619,1,5214595
49573,447,249,1,5214610
49574,249,447,1,5214716
49575,710,1270,1,5214779
49576,447,249,1,5215022
49577,281,708,1,5215030
49578,249,447,1,5215154
49579,447,249,1,5215380
49580,249,447,1,5215511
49581,686,1676,1,5215561
49582,447,249,1,5215775
49583,1619,802,1,5215899
49584,1619,802,1,5215906
49585,249,447,1,5215937
49586,249,1359,1,5215996
49587,447,249,1,5216198
49588,249,1118,1,5216250
49589,249,447,1,5216337
49590,27,1285,1,5216624
49591,393,1686,1,5216901
49592,1468,1235,1,5217046
49593,1468,1554,1,5217082
49594,1113,1468,1,5217262
49595,1113,815,1,5217325
49596,1468,1113,1,5217747
49597,36,3,1,5218090
49598,36,1,1,5218148
49599,768,1444,1,5218943
49600,1113,1468,1,5219137
49601,1280,768,1,5219345
49602,708,281,1,5219359
49603,174,1434,1,5219837
49604,32,1647,1,5219907
49605,1403,1313,1,5220973
49606,281,708,1,5221187
49607,615,598,1,5221217
49608,357,1598,1,5221302
49609,1285,52,1,5221354
49610,1285,52,1,5221513
49611,281,252,1,5221534
49612,1285,27,1,5221902
49613,9,1647,1,5222294
49614,463,469,1,5223807
49615,463,482,1,5223864
49616,463,361,1,5223923
49617,606,128,1,5224139
49618,482,463,1,5224154
49619,357,1624,1,5224177
49620,1540,1168,1,5224185
49621,357,809,1,5224321
49622,809,357,1,5224421
49623,357,809,1,5224485
49624,357,1616,1,5224523
49625,809,357,1,5224557
49626,1623,711,1,5224566
49627,357,809,1,5224704
49628,357,1248,1,5224766
49629,1616,812,1,5224910
49630,357,53,1,5224936
49631,357,1244,1,5224988
49632,1616,1173,1,5225032
49633,357,1217,1,5225034
49634,1616,1601,1,5225225
49635,1686,393,1,5225326
49636,1168,1540,1,5225498
49637,1281,281,1,5225640
49638,1173,1616,1,5225899
49639,1624,357,1,5226196
49640,105,1648,1,5226409
49641,281,1281,1,5226430
49642,357,1624,1,5226464
49643,1039,1227,1,5227265
49644,1039,1598,1,5227386
49645,1118,249,1,5227543
49646,128,606,1,5227701
49647,1616,1173,1,5228039
49648,1616,768,1,5229190
49649,1173,1616,1,5229297
49650,1601,1616,1,5229386
49651,1601,1616,1,5229426
49652,1608,1647,1,5229520
49653,1700,1362,1,5229665
49654,1700,768,1,5229732
49655,768,1616,1,5229772
49656,768,1700,1,5229790
49657,1700,768,1,5229811
49658,768,1700,1,5229851
49659,1700,768,1,5229937
49660,53,357,1,5230307
49661,307,317,1,5230560
49662,361,389,1,5232076
49663,361,463,1,5232149
49664,973,1697,1,5233111
49665,357,1701,1,5237568
49666,209,1701,1,5239117
49667,1185,607,1,5240676
49668,300,1702,1,5245199
49669,341,1056,1,5245322
49670,341,1056,1,5245329
49671,341,1056,1,5245334
49672,546,1348,1,5245408
49673,1183,1703,1,5258591
49674,52,1701,1,5286748
49675,337,1598,1,5289371
49676,1704,1598,1,5294024
49677,1328,239,1,5295751
49678,783,1705,1,5300140
49679,249,1598,1,5300858
49680,400,1598,1,5315537
49681,249,1706,1,5320355
49682,9,1701,1,5333143
49683,9,1706,1,5333149
49684,9,1682,1,5333180
49685,1543,1467,1,5339378
49686,1551,1636,1,5376349
49687,1520,449,1,5382538
49688,840,1077,1,5403368
49689,1393,1427,1,5405141
49690,191,765,1,5405182
49691,19,1645,1,5409888
49692,19,1645,1,5409911
49693,1468,1427,1,5425220
49694,1468,1427,1,5425234
49695,252,766,1,5432830
49696,485,1421,1,5451878
49697,309,1467,1,5473719
49698,1343,1707,1,5487461
49699,654,297,1,5490053
49700,193,1412,1,5492907
49701,1601,1412,1,5493690
49702,234,1412,1,5495663
49703,1601,1636,1,5496002
49704,249,1708,1,5500979
49705,249,1701,1,5501116
49706,1142,1709,1,5511221
49707,32,1710,1,5566019
49708,810,1412,1,5570940
49709,95,773,1,5594013
49710,144,1557,1,5624382
49711,799,1557,1,5626018
49712,967,1557,1,5641420
49713,1513,460,1,5650905
49714,1513,460,1,5650916
49715,799,733,1,5671542
49716,3,1711,1,5676391
49717,3,2,1,5676391
49718,3,1501,1,5676392
49719,3,754,1,5676392
49720,536,733,1,5714005
49721,1339,1296,1,5719512
49722,124,802,1,5761372
49723,1712,1466,1,5820257
49724,959,958,1,5822340
49725,1284,733,1,5843639
49726,95,1385,1,5852852
49727,95,1419,1,5853781
49728,191,1421,1,5906384
49729,1509,1566,1,5915905
49730,1509,1566,1,5915916
49731,1655,1598,1,5921843
49732,1543,297,1,5922130
49733,32,1655,1,5927471
49734,1343,1071,1,5933364
49735,1343,1071,1,5933387
49736,95,707,1,5934567
49737,95,607,1,5934645
49738,878,1426,1,5935084
49739,95,862,1,5935402
49740,48,1655,1,5940074
49741,1255,1071,1,5997653
49742,225,1426,1,5998450
49743,1713,1714,1,6002148
49744,1713,1573,1,6002799
49745,1406,1715,1,6012103
49746,1332,311,1,6012723
49747,32,311,1,6013720
49748,621,824,1,6015126
49749,644,311,1,6018215
49750,1716,1308,1,6026681
49751,147,1505,1,6027307
49752,1716,69,1,6029392
49753,361,311,1,6053660
49754,809,1071,1,6061633
49755,1717,192,1,6071382
49756,249,1718,1,6080849
49757,1717,1507,1,6091372
49758,983,985,1,6091442
49759,214,286,1,6093096
49760,214,512,1,6093330
49761,1716,1689,1,6116781
49762,1716,1689,1,6116796
49763,276,1683,1,6143817
49764,124,1622,1,6175607
49765,124,463,1,6177263
49766,19,1715,1,6182897
49767,32,1053,1,6187133
49768,1013,1701,1,6194063
49769,1489,1588,1,6276041
49770,1500,144,1,6311362
49771,1346,1314,1,6312803
49772,429,1190,1,6314559
49773,429,191,1,6314596
49774,809,847,1,6316845
49775,95,561,1,6316979
49776,95,626,1,6317036
49777,95,1118,1,6317115
49778,361,1255,1,6317163
49779,95,447,1,6317493
49780,95,1578,1,6317620
49781,1314,1346,1,6317934
49782,1543,1715,1,6318124
49783,1543,1715,1,6318183
49784,1543,1719,1,6318398
49785,561,95,1,6318474
49786,1543,525,1,6318932
49787,1543,502,1,6319074
49788,1543,969,1,6319208
49789,1408,1720,1,6319576
49790,1543,852,1,6320288
49791,1190,393,1,6320372
49792,1431,431,1,6320404
49793,1190,1111,1,6320558
49794,1543,1280,1,6320854
49795,1543,809,1,6321094
49796,1543,1312,1,6321303
49797,1543,1565,1,6321730
49798,727,710,1,6322345
49799,1190,393,1,6323810
49800,1313,1285,1,6323991
49801,538,361,1,6328197
49802,191,429,1,6328368
49803,1644,214,1,6328509
49804,1644,124,1,6328583
49805,312,1,1,6328976
49806,847,809,1,6328996
49807,393,1190,1,6329062
49808,214,1644,1,6329263
49809,969,1543,1,6329971
49810,620,1644,1,6330267
49811,32,1042,1,6330908
49812,431,1431,1,6331354
49813,1362,799,1,6331525
49814,431,1295,1,6331632
49815,799,1362,1,6331912
49816,1295,431,1,6332172
49817,1713,525,1,6333452
49818,1713,525,1,6333489
49819,1713,561,1,6333819
49820,1713,1565,1,6333853
49821,1713,1463,1,6333965
49822,1463,1713,1,6334044
49823,1713,1463,1,6334071
49824,1463,1713,1,6334192
49825,1713,1463,1,6334225
49826,1463,1713,1,6334292
49827,1713,1463,1,6334330
49828,1463,308,1,6334340
49829,342,1362,1,6334598
49830,809,1543,1,6336283
49831,1118,95,1,6336393
49832,1713,809,1,6336523
49833,1713,282,1,6336583
49834,809,1713,1,6336617
49835,1713,809,1,6336646
49836,193,393,1,6336706
49837,1713,70,1,6336887
49838,70,1713,1,6336927
49839,282,1713,1,6336978
49840,1713,282,1,6337067
49841,1,312,1,6337573
49842,3,105,1,6337604
49843,3,509,1,6337604
49844,3,790,1,6337604
49845,3,32,1,6337604
49846,3,1154,1,6337604
49847,3,1373,1,6337604
49848,3,800,1,6337604
49849,3,504,1,6337604
49850,3,234,1,6337604
49851,3,1288,1,6337604
49852,3,155,1,6337604
49853,3,824,1,6337604
49854,3,1183,1,6337604
49855,3,1208,1,6337604
49856,3,611,1,6337604
49857,3,778,1,6337604
49858,3,641,1,6337604
49859,1644,620,1,6338370
49860,1644,214,1,6338429
49861,1713,277,1,6339408
49862,1713,282,1,6339498
49863,1713,85,1,6339839
49864,1713,1652,1,6339868
49865,124,1644,1,6340785
49866,447,95,1,6341862
49867,634,852,1,6341873
49868,1346,1314,1,6342182
49869,1713,1346,1,6342227
49870,67,1042,1,6342304
49871,1346,1713,1,6342441
49872,1346,1713,1,6342465
49873,1111,1190,1,6343072
49874,8,346,1,6344263
49875,1393,1225,1,6346169
49876,783,242,1,6346774
49877,1285,1313,1,6347957
49878,525,1713,1,6349042
49879,277,1713,1,6349317
49880,277,1688,1,6349411
49881,639,1713,1,6349520
49882,768,1280,1,6350151
49883,1565,1543,1,6350248
49884,1565,124,1,6350274
49885,1565,1713,1,6350292
49886,1231,1713,1,6350959
49887,1231,1667,1,6351756
49888,474,400,1,6352650
49889,474,1339,1,6352931
49890,474,249,1,6353048
49891,242,783,1,6353054
49892,783,242,1,6353893
49893,1721,61,1,6355153
49894,1688,1647,1,6355704
49895,346,8,1,6356194
49896,214,1644,1,6356260
49897,1688,277,1,6356296
49898,1522,1618,1,6356377
49899,1522,537,1,6356396
49900,1255,124,1,6356723
49901,214,525,1,6357046
49902,525,1543,1,6357157
49903,525,214,1,6357196
49904,214,525,1,6357276
49905,525,214,1,6357382
49906,214,525,1,6357523
49907,1713,525,1,6357863
49908,1713,1346,1,6357991
49909,525,214,1,6358014
49910,525,1713,1,6358066
49911,214,525,1,6358248
49912,1713,525,1,6358259
49913,525,1713,1,6358434
49914,1346,1713,1,6358586
49915,1713,1346,1,6358601
49916,1346,1713,1,6358654
49917,525,214,1,6358930
49918,1346,1314,1,6358940
49919,1713,1346,1,6359020
49920,1713,1346,1,6359030
49921,537,1522,1,6359988
49922,1644,214,1,6360481
49923,1644,124,1,6360524
49924,1346,1713,1,6360525
49925,561,1713,1,6360719
49926,711,642,1,6361207
49927,1713,1231,1,6361597
49928,1713,561,1,6361805
49929,1713,378,1,6361891
49930,1713,1346,1,6361973
49931,1713,1231,1,6361999
49932,1238,249,1,6362230
49933,1554,1468,1,6362526
49934,1713,1585,1,6362966
49935,1585,1713,1,6363054
49936,1627,1136,1,6363064
49937,1713,1585,1,6363101
49938,950,353,1,6363138
49939,1713,1554,1,6363160
49940,1554,1713,1,6363190
49941,1713,1554,1,6363229
49942,1554,1713,1,6363261
49943,1713,1554,1,6363288
49944,1713,652,1,6363741
49945,1644,1329,1,6364183
49946,1720,1408,1,6364729
49947,1346,1713,1,6364970
49948,249,474,1,6365129
49949,727,822,1,6365144
49950,1238,95,1,6365144
49951,249,1238,1,6365183
49952,642,711,1,6365239
49953,1713,1346,1,6365239
49954,1346,1713,1,6365466
49955,1346,296,1,6365544
49956,1713,1346,1,6365550
49957,1346,1713,1,6365638
49958,1713,1346,1,6365734
49959,296,1346,1,6365755
49960,1346,1713,1,6365804
49961,353,950,1,6365880
49962,353,1722,1,6365909
49963,1346,296,1,6365933
49964,1346,1713,1,6365954
49965,1713,1346,1,6366057
49966,1346,1688,1,6366067
49967,1346,1713,1,6366094
49968,1713,1346,1,6366139
49969,1158,1072,1,6366174
49970,1346,642,1,6366248
49971,431,1295,1,6366560
49972,431,1346,1,6366669
49973,1688,1346,1,6366704
49974,1346,431,1,6366781
49975,1346,1688,1,6366801
49976,1688,1346,1,6366882
49977,8,346,1,6366969
49978,652,1713,1,6367240
49979,1346,1688,1,6367305
49980,378,1713,1,6367600
49981,1280,1543,1,6367607
49982,1688,1346,1,6367768
49983,1072,1158,1,6367771
49984,1713,1072,1,6367857
49985,950,353,1,6367861
49986,1072,1713,1,6367931
49987,1713,1072,1,6368002
49988,1072,1713,1,6368044
49989,1713,1072,1,6368145
49990,1072,1713,1,6368194
49991,1713,1072,1,6368227
49992,1280,768,1,6368546
49993,249,843,1,6368731
49994,249,63,1,6368790
49995,249,1136,1,6368831
49996,249,1244,1,6368894
49997,249,1565,1,6368984
49998,652,598,1,6369315
49999,482,454,1,6369330
50000,263,308,1,6370944
50001,809,847,1,6371576
50002,1215,1713,1,6371745
50003,711,642,1,6372769
50004,711,547,1,6372806
50005,547,711,1,6373113
50006,711,547,1,6373474
50007,547,711,1,6373600
50008,711,547,1,6373892
50009,547,711,1,6373967
50010,711,547,1,6373987
50011,1675,32,1,6381313
50012,214,1644,1,6386008
50013,454,482,1,6393695
50014,1136,249,1,6396331
50015,1543,1565,1,6399013
50016,1543,1280,1,6399358
50017,1543,525,1,6399546
50018,277,1688,1,6400333
50019,105,1281,1,6400680
50020,1190,1723,1,6401703
50021,1339,474,1,6402113
50022,1314,1346,1,6402383
50023,644,719,1,6404145
50024,1713,1072,1,6404268
50025,1713,525,1,6404514
50026,1713,1624,1,6404745
50027,67,32,1,6404819
50028,1624,1713,1,6404855
50029,525,1713,1,6404997
50030,1713,1624,1,6405017
50031,1713,525,1,6405041
50032,1713,1215,1,6405070
50033,525,1713,1,6405082
50034,1713,525,1,6405125
50035,525,1713,1,6405173
50036,1713,525,1,6405237
50037,525,1713,1,6405239
50038,525,1713,1,6405257
50039,32,67,1,6405594
50040,32,1675,1,6405809
50041,1060,249,1,6405991
50042,63,249,1,6406990
50043,1713,63,1,6407337
50044,1346,1314,1,6408297
50045,474,249,1,6408317
50046,1713,1346,1,6408962
50047,1713,1231,1,6409043
50048,1713,638,1,6409089
50049,1231,1713,1,6409208
50050,1713,1231,1,6409400
50051,1231,1713,1,6409644
50052,1713,1231,1,6409708
50053,1231,1713,1,6409777
50054,1713,1231,1,6409905
50055,1231,1713,1,6409956
50056,1713,1231,1,6410141
50057,312,1,1,6410759
50058,1713,1231,1,6410963
50059,1244,249,1,6411247
50060,1717,784,1,6412569
50061,1713,1724,1,6412705
50062,1068,674,1,6414052
50063,1543,1724,1,6414591
50064,1667,1231,1,6414637
50065,1717,353,1,6414810
50066,1717,908,1,6414830
50067,1647,1688,1,6415239
50068,1624,1713,1,6415493
50069,1713,1624,1,6416795
50070,768,1280,1,6417285
50071,1346,1713,1,6417394
50072,1713,1346,1,6417436
50073,1346,1713,1,6417466
50074,1713,1346,1,6417492
50075,1346,1713,1,6417520
50076,1713,1346,1,6417557
50077,1346,1713,1,6417692
50078,1713,1346,1,6417904
50079,1713,378,1,6417937
50080,1346,1713,1,6417971
50081,1713,1346,1,6418008
50082,1713,1346,1,6418451
50083,447,395,1,6418516
50084,1285,27,1,6419085
50085,561,1713,1,6419812
50086,1543,1485,1,6420286
50087,27,1285,1,6420446
50088,124,1565,1,6420961
50089,124,1255,1,6421004
50090,1713,44,1,6421158
50091,124,1644,1,6421169
50092,44,1713,1,6421289
50093,1713,44,1,6421400
50094,44,1713,1,6421609
50095,1713,44,1,6421646
50096,1713,277,1,6421950
50097,1624,1713,1,6421979
50098,1642,822,1,6422165
50099,1255,124,1,6422575
50100,1713,1181,1,6423649
50101,1713,1181,1,6423720
50102,175,224,1,6423862
50103,1231,1713,1,6425730
50104,1231,1667,1,6425771
50105,525,1543,1,6425831
50106,431,1346,1,6427011
50107,1688,1647,1,6427183
50108,1667,1231,1,6427307
50109,1688,277,1,6427650
50110,1329,1644,1,6427841
50111,1231,1667,1,6427869
50112,85,1713,1,6427892
50113,61,1721,1,6428042
50114,249,1136,1,6428233
50115,249,474,1,6428295
50116,249,1244,1,6428361
50117,557,152,1,6428552
50118,249,1402,1,6429083
50119,1644,1329,1,6429085
50120,1346,431,1,6429342
50121,1231,1605,1,6429383
50122,799,302,1,6430701
50123,1255,1231,1,6432103
50124,674,1068,1,6433392
50125,429,191,1,6435286
50126,1713,379,1,6436686
50127,1713,1554,1,6436789
50128,1713,1554,1,6436810
50129,598,652,1,6436851
50130,1136,249,1,6437313
50131,1713,757,1,6438636
50132,27,652,1,6439362
50133,1285,27,1,6439553
50134,1713,598,1,6439692
50135,474,249,1,6440283
50136,1725,1072,1,6440601
50137,1713,1346,1,6440867
50138,1713,1387,1,6441586
50139,1387,557,1,6441621
50140,1387,95,1,6441779
50141,1387,1285,1,6441909
50142,1387,1535,1,6441973
50143,1387,1285,1,6442055
50144,1387,1713,1,6442106
50145,1408,1720,1,6442364
50146,353,1717,1,6442628
50147,353,950,1,6442665
50148,1408,1624,1,6442767
50149,1343,1342,1,6442780
50150,1712,1726,1,6443312
50151,843,249,1,6443349
50152,1712,1726,1,6443380
50153,249,474,1,6443563
50154,249,389,1,6443598
50155,1713,282,1,6444754
50156,1713,1648,1,6444972
50157,1713,72,1,6445237
50158,282,1713,1,6445428
50159,1713,282,1,6445453
50160,282,1713,1,6445581
50161,1713,282,1,6445690
50162,282,1713,1,6445749
50163,1713,282,1,6445784
50164,249,63,1,6446001
50165,249,282,1,6446064
50166,1713,282,1,6446084
50167,1346,1314,1,6446086
50168,282,1713,1,6446215
50169,1713,282,1,6446274
50170,282,1713,1,6446473
50171,1346,393,1,6446508
50172,1713,282,1,6446538
50173,1255,42,1,6446710
50174,317,311,1,6447560
50175,314,644,1,6447572
50176,27,1285,1,6447812
50177,644,314,1,6447836
50178,1079,282,1,6448225
50179,1079,27,1,6448339
50180,1253,644,1,6448383
50181,1079,27,1,6448385
50182,1130,214,1,6448517
50183,1079,27,1,6448852
50184,1253,673,1,6449145
50185,1713,1130,1,6449161
50186,312,644,1,6449686
50187,124,1255,1,6449891
50188,1579,42,1,6449991
50189,27,1079,1,6450112
50190,1158,1072,1,6450231
50191,72,1713,1,6450658
50192,431,1346,1,6450718
50193,1255,124,1,6451027
50194,1535,1387,1,6451155
50195,1535,1339,1,6451207
50196,1723,1190,1,6451357
50197,1535,644,1,6451482
50198,1606,843,1,6451620
50199,1346,431,1,6451825
50200,1725,898,1,6452763
50201,1543,173,1,6453861
50202,1647,1688,1,6453924
50203,393,1346,1,6453971
50204,1543,1712,1,6454028
50205,1721,61,1,6454155
50206,1346,393,1,6454206
50207,1543,1627,1,6454307
50208,27,620,1,6454414
50209,1647,544,1,6454494
50210,1647,1005,1,6454917
50211,1647,193,1,6454961
50212,1543,525,1,6454993
50213,878,1647,1,6455032
50214,1647,878,1,6455101
50215,302,799,1,6455538
50216,1688,1647,1,6456698
50217,242,783,1,6456943
50218,242,783,1,6456978
50219,1727,995,1,6456995
50220,1727,346,1,6457234
50221,1280,768,1,6457627
50222,1280,1543,1,6457643
50223,783,242,1,6458079
50224,544,1647,1,6458306
50225,1727,1453,1,6461156
50226,1717,353,1,6461924
50227,1713,617,1,6463823
50228,191,429,1,6469092
50229,214,1130,1,6473259
50230,42,1255,1,6473950
50231,42,1579,1,6474044
50232,199,1717,1,6477640
50233,431,1346,1,6482852
50234,950,353,1,6485436
50235,1624,1408,1,6487909
50236,525,1543,1,6488459
50237,652,27,1,6490856
50238,652,1317,1,6492758
50239,620,27,1,6493216
50240,620,1487,1,6493707
50241,242,783,1,6493973
50242,620,1568,1,6494823
50243,525,652,1,6495349
50244,652,525,1,6495399
50245,644,312,1,6496239
50246,8,32,1,6496293
50247,474,249,1,6496374
50248,282,1079,1,6496469
50249,1647,1688,1,6496673
50250,1647,544,1,6496706
