idx,u,i,f,ts
58818,281,1281,1,5147558
58819,1667,605,1,5147565
58820,1667,734,1,5147620
58821,176,1565,1,5147638
58822,973,1697,1,5147650
58823,193,144,1,5147683
58824,734,1667,1,5147707
58825,1667,734,1,5147732
58826,734,1667,1,5147773
58827,1667,734,1,5147778
58828,1565,176,1,5147825
58829,176,1565,1,5147938
58830,1667,544,1,5148039
58831,44,249,1,5148097
58832,1335,1694,1,5148127
58833,1565,176,1,5148175
58834,176,1565,1,5148593
58835,1690,1601,1,5148827
58836,605,1667,1,5148853
58837,708,281,1,5148859
58838,546,1644,1,5148928
58839,1690,1601,1,5148999
58840,1359,1255,1,5149000
58841,1359,1694,1,5149027
58842,841,415,1,5149043
58843,1285,1342,1,5149062
58844,1667,605,1,5149083
58845,605,1667,1,5149233
58846,1667,605,1,5149313
58847,1285,1217,1,5149482
58848,281,708,1,5149529
58849,1217,1285,1,5149666
58850,1285,1217,1,5149790
58851,617,1667,1,5149865
58852,617,431,1,5149901
58853,1667,617,1,5149925
58854,302,1698,1,5149949
58855,1079,1078,1,5149972
58856,176,1565,1,5149980
58857,617,1667,1,5149986
58858,1624,1626,1,5149989
58859,3,44,1,5150000
58860,3,36,1,5150021
58861,1285,176,1,5150065
58862,1079,1078,1,5150080
58863,176,1285,1,5150108
58864,1285,544,1,5150132
58865,1667,617,1,5150153
58866,549,325,1,5150158
58867,1285,176,1,5150184
58868,176,1285,1,5150248
58869,546,544,1,5150281
58870,1565,176,1,5150283
58871,1667,734,-1,5150299
58872,249,1619,1,5150304
58873,249,734,1,5150340
58874,176,1565,1,5150354
58875,249,44,1,5150383
58876,1285,617,1,5150402
58877,214,1598,1,5150404
58878,1136,781,1,5150682
58879,1136,41,1,5150712
58880,617,1285,1,5150726
58881,1136,234,1,5150738
58882,617,1667,1,5150769
58883,1285,617,1,5150790
58884,415,841,1,5150802
58885,1285,1565,1,5151030
58886,617,1285,1,5151047
58887,1285,389,1,5151195
58888,1413,549,1,5151220
58889,249,389,1,5151260
58890,389,1285,1,5151285
58891,389,249,1,5151303
58892,1667,617,1,5151326
58893,249,389,1,5151346
58894,389,249,1,5151366
58895,1667,447,1,5151370
58896,249,447,1,5151394
58897,389,361,1,5151399
58898,249,389,1,5151419
58899,1285,52,1,5151435
58900,1285,389,1,5151459
58901,1285,1365,1,5151527
58902,298,518,1,5151528
58903,1365,810,1,5151608
58904,1365,1285,1,5151657
58905,1326,713,1,5151778
58906,1285,27,1,5151781
58907,1313,1387,1,5151804
58908,1285,1365,1,5151871
58909,1520,716,1,5151897
58910,1520,716,1,5151911
58911,1285,1021,1,5151931
58912,12,1387,1,5151975
58913,1413,389,1,5151998
58914,544,1285,1,5152141
58915,27,1285,1,5152187
58916,1285,1313,1,5152215
58917,389,1413,1,5152222
58918,1285,544,1,5152265
58919,1255,1359,1,5152275
58920,544,1285,1,5152329
58921,1285,27,1,5152339
58922,1285,544,1,5152374
58923,1644,474,1,5152384
58924,1313,1285,1,5152391
58925,1285,3,1,5152434
58926,3,1285,1,5152494
58927,544,1285,1,5152515
58928,3,1285,1,5152590
58929,1285,3,1,5152607
58930,1601,1231,-1,5152639
58931,3,1285,1,5152643
58932,1343,276,1,5152700
58933,41,1423,1,5152701
58934,41,1136,1,5152706
58935,1285,1313,1,5152719
58936,1285,544,1,5152753
58937,1285,3,1,5152799
58938,544,1285,1,5152812
58939,234,1255,1,5152827
58940,502,249,1,5152848
58941,1285,544,1,5152865
58942,1644,546,1,5152865
58943,544,1285,1,5152905
58944,1313,1285,1,5152938
58945,1285,544,1,5152952
58946,1255,234,1,5152958
58947,1285,1313,1,5153043
58948,544,1285,1,5153057
58949,3,1285,1,5153064
58950,1413,544,1,5153100
58951,1313,1285,1,5153186
58952,544,1413,1,5153203
58953,1285,3,1,5153205
58954,27,1285,1,5153224
58955,766,252,1,5153305
58956,1540,367,1,5153451
58957,1285,1313,1,5153474
58958,234,1255,1,5153544
58959,598,303,1,5153550
58960,1285,27,1,5153595
58961,161,162,1,5153633
58962,1343,193,1,5153638
58963,118,193,1,5153640
58964,193,1343,1,5153657
58965,193,118,1,5153678
58966,249,1580,-1,5153679
58967,118,193,1,5153707
58968,1255,234,1,5153721
58969,1285,544,1,5153752
58970,1313,1285,1,5153779
58971,1343,193,1,5153851
58972,518,1488,-1,5153881
58973,160,598,1,5153957
58974,193,1343,1,5153960
58975,1522,537,1,5153971
58976,878,766,1,5153999
58977,474,520,-1,5154006
58978,1285,1313,1,5154007
58979,1522,1580,1,5154009
58980,605,617,1,5154047
58981,1285,1313,1,5154050
58982,361,389,1,5154174
58983,1313,1285,1,5154221
58984,234,1255,1,5154321
58985,1601,1690,1,5154418
58986,303,598,1,5154476
58987,342,1039,1,5154605
58988,50,1540,-1,5154634
58989,1285,1313,1,5154656
58990,1234,1254,1,5154696
58991,1285,1313,1,5154742
58992,281,1,1,5154832
58993,1285,1413,1,5154878
58994,605,617,-1,5154890
58995,249,502,1,5154890
58996,36,1,1,5155092
58997,1312,1344,-1,5155094
58998,1313,1285,1,5155109
58999,36,3,1,5155110
59000,3,36,1,5155234
59001,174,1434,1,5155433
59002,1252,1616,1,5155504
59003,338,63,1,5155651
59004,1343,193,1,5156179
59005,9,1313,-1,5156183
59006,886,768,1,5156188
59007,1598,214,1,5156204
59008,1598,1039,1,5156237
59009,272,1253,1,5156254
59010,1598,919,1,5156256
59011,1598,1655,1,5156291
59012,1598,1344,1,5156329
59013,1598,1487,1,5156369
59014,1598,1522,1,5156382
59015,1598,1548,1,5156444
59016,1565,1285,1,5156447
59017,537,1228,-1,5156475
59018,1598,768,1,5156519
59019,620,27,1,5156545
59020,1413,544,1,5156552
59021,1598,27,1,5156611
59022,1598,632,1,5156645
59023,1598,1582,1,5156661
59024,1314,1346,-1,5156681
59025,1598,429,1,5156689
59026,1285,1565,1,5157198
59027,1153,128,-1,5157542
59028,174,1434,1,5157548
59029,544,1413,1,5157589
59030,389,361,1,5157637
59031,1487,42,1,5157663
59032,1487,1598,1,5157707
59033,1413,544,1,5157751
59034,447,249,1,5157852
59035,447,1667,1,5157886
59036,1690,1601,1,5157972
59037,552,1413,1,5158019
59038,447,1285,1,5158065
59039,1280,768,1,5158193
59040,1227,1039,1,5158203
59041,1487,1226,-1,5158337
59042,193,1343,1,5158355
59043,711,1623,1,5158585
59044,1343,193,1,5158719
59045,1487,679,1,5158738
59046,193,1343,1,5159006
59047,400,1255,1,5159070
59048,1343,193,1,5159139
59049,9,1622,-1,5159193
59050,1413,552,1,5159270
59051,193,1343,1,5159567
59052,1413,552,1,5159668
59053,1343,193,1,5159762
59054,1637,878,-1,5159848
59055,1667,447,1,5159853
59056,193,1343,1,5159993
59057,1343,193,1,5160155
59058,400,1681,1,5160253
59059,400,474,1,5160561
59060,1072,1158,1,5160588
59061,193,1343,1,5160687
59062,1676,686,1,5160691
59063,400,502,1,5160694
59064,400,502,1,5160700
59065,400,536,1,5160757
59066,400,1343,1,5160863
59067,193,394,1,5160886
59068,1343,193,1,5160889
59069,1343,400,1,5160974
59070,768,1598,1,5161019
59071,1033,1281,1,5161097
59072,1033,1355,1,5161107
59073,871,592,-1,5161136
59074,1285,447,1,5161180
59075,193,1343,1,5161191
59076,1343,193,1,5161311
59077,1313,1387,-1,5161402
59078,810,1365,1,5162066
59079,552,1413,1,5162075
59080,60,1130,1,5162112
59081,1269,523,1,5162227
59082,400,1343,1,5162248
59083,507,1313,1,5162352
59084,1343,400,1,5162636
59085,48,1346,1,5162708
59086,1060,191,-1,5163132
59087,1413,552,1,5163134
59088,552,1413,1,5163386
59089,1413,552,1,5163524
59090,1657,144,1,5163549
59091,1657,1565,1,5163709
59092,552,1413,1,5163761
59093,1255,1359,-1,5165962
59094,1281,1283,1,5166057
59095,1158,1072,1,5166690
59096,1305,1103,1,5166933
59097,1189,1015,1,5167327
59098,711,1623,-1,5168615
59099,734,1667,-1,5168949
59100,249,44,-1,5169098
59101,1281,281,1,5169251
59102,537,1228,-1,5170338
59103,617,1667,-1,5170508
59104,12,1312,-1,5170525
59105,1285,447,-1,5170631
59106,321,392,-1,5170719
59107,325,549,1,5170781
59108,687,277,1,5172342
59109,687,1440,1,5172388
59110,713,1373,-1,5173005
59111,1487,1598,-1,5173294
59112,474,1644,1,5173438
59113,474,400,1,5174223
59114,734,1667,-1,5177166
59115,1255,1694,-1,5178208
59116,42,995,1,5178387
59117,42,474,1,5178414
59118,474,42,1,5178625
59119,42,474,1,5178701
59120,42,1622,1,5178812
59121,704,1603,-1,5178815
59122,474,42,1,5178977
59123,1297,1642,-1,5179287
59124,429,1189,-1,5179533
59125,797,544,1,5179575
59126,970,1641,-1,5179651
59127,1601,1690,-1,5180661
59128,41,1423,-1,5180876
59129,1253,1013,-1,5183168
59130,1434,1601,-1,5184551
59131,361,1402,-1,5184562
59132,48,1346,-1,5185074
59133,708,281,1,5185251
59134,1440,687,1,5185406
59135,462,1638,-1,5185679
59136,1608,1647,-1,5185855
59137,1675,1075,-1,5187987
59138,1343,193,-1,5188290
59139,544,797,1,5188496
59140,193,1343,1,5188826
59141,966,52,1,5188907
59142,281,1281,1,5188991
59143,509,1255,1,5189898
59144,509,1603,1,5190032
59145,249,447,1,5190905
59146,249,1426,1,5190978
59147,1601,1690,-1,5191239
59148,1675,201,1,5191975
59149,768,1280,-1,5192323
59150,447,1667,1,5192595
59151,447,249,1,5192913
59152,1548,1598,1,5192916
59153,1,281,1,5192999
59154,1,36,1,5193016
59155,1,36,1,5193090
59156,1,36,1,5193116
59157,797,544,1,5193207
59158,1,36,1,5193504
59159,1,36,1,5193626
59160,1616,346,-1,5193685
59161,1667,447,1,5193777
59162,1426,249,1,5193977
59163,1426,1699,1,5194171
59164,239,1328,1,5194243
59165,1623,711,1,5194323
59166,1426,1066,1,5194490
59167,1629,1619,1,5195100
59168,1335,1694,-1,5195152
59169,1,36,1,5195790
59170,1382,710,-1,5195811
59171,741,1655,-1,5195961
59172,1413,544,-1,5195974
59173,1356,1509,1,5197345
59174,710,1270,1,5197410
59175,1281,281,1,5197430
59176,1356,135,1,5197452
59177,950,42,1,5197674
59178,431,617,1,5197937
59179,281,1281,1,5197990
59180,281,708,1,5198396
59181,494,389,1,5198747
59182,708,281,1,5199071
59183,249,447,1,5199096
59184,249,1629,1,5199149
59185,199,544,1,5199187
59186,1629,249,1,5199389
59187,249,1629,1,5199500
59188,1629,249,1,5199559
59189,1493,1113,1,5199631
59190,249,1629,1,5199749
59191,1629,249,1,5199840
59192,447,249,1,5199841
59193,249,1629,1,5199910
59194,249,447,1,5199926
59195,447,249,1,5200136
59196,1440,687,-1,5200140
59197,1629,249,1,5200152
59198,679,1487,1,5200266
59199,1387,12,1,5200426
59200,1387,1313,1,5200458
59201,711,1623,1,5200844
59202,503,605,1,5201045
59203,1281,281,-1,5201343
59204,1623,711,-1,5201434
59205,1270,710,1,5201524
59206,1365,1285,1,5201530
59207,277,687,1,5201583
59208,27,1285,1,5201593
59209,768,1280,1,5201773
59210,1365,810,1,5201920
59211,12,1387,1,5202090
59212,27,620,1,5202214
59213,1488,518,1,5202246
59214,1644,474,1,5203206
59215,1281,281,-1,5203291
59216,1431,1676,1,5203375
59217,1113,990,1,5203835
59218,1647,878,1,5203914
59219,990,1113,1,5203952
59220,990,1113,-1,5203992
59221,1647,193,1,5204059
59222,1647,621,1,5204075
59223,1647,1608,1,5204093
59224,1647,9,1,5204161
59225,1113,990,1,5204234
59226,1694,1335,1,5204237
59227,1694,1359,1,5204262
59228,1647,1516,1,5204269
59229,1694,1255,1,5204275
59230,1647,32,1,5204302
59231,389,494,1,5204320
59232,193,1647,1,5204407
59233,249,447,1,5204588
59234,1624,1093,-1,5204619
59235,1647,193,1,5204624
59236,1647,1113,1,5204658
59237,1657,1647,1,5204855
59238,990,1113,1,5204881
59239,1657,1346,1,5204907
59240,1540,193,1,5204908
59241,544,797,1,5204911
59242,1647,1440,1,5204959
59243,249,1647,1,5204969
59244,593,1619,1,5204969
59245,1647,1657,1,5204993
59246,1540,810,1,5205010
59247,1647,249,1,5205048
59248,193,1647,1,5205059
59249,1540,810,1,5205078
59250,1647,193,1,5205106
59251,193,1540,1,5205209
59252,593,1283,1,5205255
59253,1540,193,1,5205387
59254,1313,1387,1,5205732
59255,249,1647,1,5205779
59256,1440,1647,1,5205859
59257,1565,1657,1,5206031
59258,1113,1647,1,5206946
59259,1647,249,1,5207281
59260,1647,1113,1,5207372
59261,1598,1548,-1,5207600
59262,1647,193,1,5207984
59263,1113,1647,1,5208032
59264,1540,1373,1,5208038
59265,617,431,-1,5208176
59266,249,1647,1,5208591
59267,447,249,1,5208644
59268,1657,1565,1,5208780
59269,281,708,1,5208972
59270,193,1647,1,5209361
59271,1694,1335,-1,5209408
59272,1255,234,1,5209541
59273,1255,400,1,5209560
59274,1255,509,1,5209581
59275,1624,48,-1,5209696
59276,1285,27,1,5209928
59277,1285,1365,1,5210013
59278,1,36,-1,5210768
59279,249,447,1,5210780
59280,249,447,1,5210843
59281,1647,1113,1,5211054
59282,1647,249,1,5211068
59283,1647,193,1,5211084
59284,447,249,1,5211118
59285,367,1540,1,5211235
59286,1313,1403,1,5211266
59287,617,431,1,5211448
59288,1554,357,-1,5211614
59289,1434,1669,1,5211706
59290,1434,174,1,5211722
59291,1434,174,1,5211755
59292,886,768,-1,5212582
59293,249,1647,1,5212609
59294,249,447,1,5212640
59295,713,1326,1,5212787
59296,713,462,1,5212799
59297,621,249,-1,5212902
59298,447,249,1,5213002
59299,52,1285,1,5213040
59300,52,966,1,5213056
59301,454,1668,1,5213152
59302,249,447,1,5213209
59303,1328,239,1,5213322
59304,504,1339,1,5213462
59305,621,1647,1,5213470
59306,447,249,1,5213498
59307,1598,400,1,5213703
59308,1598,52,1,5213736
59309,249,447,1,5213801
59310,1598,357,1,5213885
59311,708,281,1,5214322
59312,447,249,1,5214344
59313,1619,1629,1,5214372
59314,1619,249,1,5214420
59315,249,447,1,5214428
59316,249,1619,1,5214444
59317,1619,249,1,5214479
59318,1619,249,1,5214529
59319,800,1413,1,5214562
59320,518,1540,-1,5214575
59321,249,1619,1,5214577
59322,249,1619,1,5214595
59323,447,249,1,5214610
59324,249,447,1,5214716
59325,710,1270,1,5214779
59326,447,249,1,5215022
59327,281,708,1,5215030
59328,249,447,1,5215154
59329,447,249,1,5215380
59330,249,447,1,5215511
59331,1648,337,-1,5215548
59332,686,1676,1,5215561
59333,447,249,1,5215775
59334,1619,802,1,5215899
59335,1619,802,1,5215906
59336,249,447,1,5215937
59337,249,1359,1,5215996
59338,447,249,1,5216198
59339,249,1118,1,5216250
59340,249,447,1,5216337
59341,27,1285,1,5216624
59342,1434,1669,-1,5216725
59343,393,1686,1,5216901
59344,1468,1235,1,5217046
59345,1468,1554,1,5217082
59346,44,249,-1,5217093
59347,1113,1468,1,5217262
59348,1113,815,1,5217325
59349,1468,1113,1,5217747
59350,36,3,1,5218090
59351,36,1,1,5218148
59352,768,1444,1,5218943
59353,1113,1468,1,5219137
59354,1280,768,1,5219345
59355,708,281,1,5219359
59356,174,1434,1,5219837
59357,32,1647,1,5219907
59358,1313,1285,-1,5219934
59359,1403,1313,1,5220973
59360,281,708,1,5221187
59361,615,598,1,5221217
59362,357,1598,1,5221302
59363,249,1021,-1,5221341
59364,1285,52,1,5221354
59365,1283,1540,-1,5221397
59366,1285,52,1,5221513
59367,281,252,1,5221534
59368,1285,27,1,5221902
59369,593,1619,-1,5222037
59370,9,1647,1,5222294
59371,32,1312,-1,5223482
59372,463,469,1,5223807
59373,463,482,1,5223864
59374,463,361,1,5223923
59375,606,128,1,5224139
59376,482,463,1,5224154
59377,357,1624,1,5224177
59378,1540,1168,1,5224185
59379,357,809,1,5224321
59380,809,357,1,5224421
59381,357,809,1,5224485
59382,357,1616,1,5224523
59383,809,357,1,5224557
59384,1623,711,1,5224566
59385,357,809,1,5224704
59386,357,1248,1,5224766
59387,1616,812,1,5224910
59388,357,53,1,5224936
59389,357,1244,1,5224988
59390,1616,1173,1,5225032
59391,357,1217,1,5225034
59392,1616,1601,1,5225225
59393,1686,393,1,5225326
59394,1168,1540,1,5225498
59395,1281,281,1,5225640
59396,1173,1616,1,5225899
59397,1624,357,1,5226196
59398,105,1648,1,5226409
59399,281,1281,1,5226430
59400,357,1624,1,5226464
59401,447,249,-1,5226802
59402,1039,1227,1,5227265
59403,1039,1598,1,5227386
59404,1136,781,-1,5227388
59405,1118,249,1,5227543
59406,128,606,1,5227701
59407,1039,1598,-1,5227909
59408,1616,1173,1,5228039
59409,1190,393,-1,5228985
59410,1616,768,1,5229190
59411,509,1463,-1,5229292
59412,1173,1616,1,5229297
59413,1601,1616,1,5229386
59414,1601,1616,1,5229426
59415,1608,1647,1,5229520
59416,1700,1362,1,5229665
59417,1700,768,1,5229732
59418,768,1616,1,5229772
59419,768,1700,1,5229790
59420,1700,768,1,5229811
59421,768,1700,1,5229851
59422,1700,768,1,5229937
59423,53,357,1,5230307
59424,307,317,1,5230560
59425,361,389,1,5232076
59426,361,463,1,5232149
59427,249,447,-1,5232654
59428,1406,1642,-1,5232699
59429,973,1697,1,5233111
59430,162,161,-1,5234650
59431,1647,193,-1,5234944
59432,734,249,-1,5235118
59433,1387,1313,-1,5235197
59434,1343,193,-1,5236644
59435,400,502,-1,5236823
59436,281,708,-1,5237312
59437,357,1701,1,5237568
59438,474,42,-1,5237700
59439,249,734,-1,5237743
59440,1285,318,-1,5237759
59441,209,1701,1,5239117
59442,249,1648,-1,5240206
59443,1185,607,1,5240676
59444,822,700,-1,5241830
59445,1540,440,-1,5242419
59446,249,1130,-1,5242877
59447,1624,357,-1,5244396
59448,1644,1304,-1,5245146
59449,300,1702,1,5245199
59450,341,1056,1,5245322
59451,341,1056,1,5245329
59452,341,1056,1,5245334
59453,546,1348,1,5245408
59454,973,254,-1,5247576
59455,361,389,-1,5247613
59456,1668,454,-1,5247625
59457,768,1700,-1,5249032
59458,249,447,-1,5250724
59459,1387,1313,-1,5251910
59460,277,1688,-1,5251954
59461,400,1681,-1,5252252
59462,686,621,-1,5253766
59463,495,172,-1,5256308
59464,1601,1690,-1,5257655
59465,1183,1703,1,5258591
59466,1255,1231,-1,5259470
59467,1387,1313,-1,5261030
59468,27,1285,-1,5262075
59469,249,1402,-1,5262165
59470,281,708,-1,5262369
59471,1312,1545,-1,5263208
59472,298,323,-1,5263714
59473,249,447,-1,5267685
59474,1285,617,-1,5268064
59475,144,1500,-1,5268298
59476,393,1190,-1,5270134
59477,1039,1227,-1,5270454
59478,1540,249,-1,5270634
59479,1694,1255,-1,5270837
59480,393,1657,-1,5273235
59481,1237,1029,-1,5273675
59482,1387,1313,-1,5274369
59483,1688,1189,-1,5274824
59484,249,547,-1,5275055
59485,1644,546,-1,5276262
59486,1304,768,-1,5276739
59487,708,281,-1,5277199
59488,1598,919,-1,5277995
59489,1542,1383,-1,5282116
59490,1679,1565,-1,5284395
59491,277,687,-1,5284716
59492,52,1701,1,5286748
59493,1540,47,-1,5287062
59494,429,1189,-1,5287459
59495,1616,1173,-1,5288574
59496,337,1598,1,5289371
59497,1285,544,-1,5289980
59498,1283,1540,-1,5290034
59499,1704,1598,1,5294024
59500,1343,193,-1,5294576
59501,1520,716,-1,5294694
59502,1328,239,1,5295751
59503,1383,1636,-1,5296766
59504,41,1029,-1,5297443
59505,1568,1585,-1,5297968
59506,193,1343,-1,5298911
59507,783,1705,1,5300140
59508,193,1343,-1,5300290
59509,1136,234,-1,5300405
59510,249,1598,1,5300858
59511,281,1281,-1,5303822
59512,249,1647,-1,5306290
59513,1647,1297,-1,5307247
59514,52,1285,-1,5308277
59515,389,361,-1,5310613
59516,1573,728,-1,5310617
59517,679,1281,-1,5311118
59518,1601,1636,-1,5311534
59519,1601,1231,-1,5311963
59520,394,429,-1,5312664
59521,949,1644,-1,5313970
59522,400,1598,1,5315537
59523,1522,1616,-1,5318197
59524,615,598,-1,5319763
59525,249,1706,1,5320355
59526,249,1540,-1,5321689
59527,415,841,-1,5324577
59528,595,1101,-1,5324962
59529,621,1647,-1,5325994
59530,474,249,-1,5327951
59531,9,1701,1,5333143
59532,9,1706,1,5333149
59533,9,1682,1,5333180
59534,1601,1231,-1,5333324
59535,9,1196,-1,5334765
59536,679,1487,-1,5337053
59537,53,357,-1,5337446
59538,361,773,-1,5337711
59539,1543,1467,1,5339378
59540,1340,1029,-1,5340530
59541,249,621,-1,5342258
59542,9,1682,-1,5342453
59543,249,447,-1,5343381
59544,1248,1676,-1,5344137
59545,67,1644,-1,5348135
59546,193,1343,-1,5348468
59547,1522,537,-1,5351594
59548,302,1698,-1,5357262
59549,1413,1668,-1,5357416
59550,1283,1580,-1,5358319
59551,1568,249,-1,5358371
59552,1540,193,-1,5361443
59553,1676,686,-1,5361712
59554,57,1616,-1,5362427
59555,1359,1694,-1,5367973
59556,281,708,-1,5370069
59557,249,447,-1,5370148
59558,193,1343,-1,5372449
59559,447,249,-1,5375129
59560,1013,1696,-1,5375749
59561,1551,1636,1,5376349
59562,495,933,-1,5376959
59563,686,1676,-1,5380538
59564,1520,449,1,5382538
59565,1667,447,-1,5384380
59566,298,353,-1,5385629
59567,1540,518,-1,5388090
59568,1228,537,-1,5390086
59569,1619,1402,-1,5392912
59570,1540,249,-1,5394568
59571,708,281,-1,5396542
59572,840,1077,1,5403368
59573,1,36,-1,5404829
59574,1393,1427,1,5405141
59575,191,765,1,5405182
59576,447,249,-1,5405307
59577,1,36,-1,5406326
59578,1619,1511,-1,5409619
59579,19,1645,1,5409888
59580,19,1645,1,5409911
59581,1,36,-1,5411905
59582,361,389,-1,5421278
59583,1468,1427,1,5425220
59584,1468,1427,1,5425234
59585,1285,1342,-1,5427902
59586,193,118,-1,5428148
59587,361,1402,-1,5430865
59588,252,766,1,5432830
59589,1676,686,-1,5434256
59590,1158,1072,-1,5439331
59591,1231,1667,-1,5442132
59592,485,1421,1,5451878
59593,485,1421,-1,5453929
59594,250,713,-1,5457601
59595,214,1598,-1,5465662
59596,234,1255,-1,5469259
59597,249,1426,-1,5470569
59598,309,1467,1,5473719
59599,1667,605,-1,5476928
59600,1520,716,-1,5484624
59601,1343,1707,1,5487461
59602,654,297,1,5490053
59603,1426,1699,-1,5491640
59604,193,1412,1,5492907
59605,1601,1412,1,5493690
59606,234,1412,1,5495663
59607,1601,1636,1,5496002
59608,249,1708,1,5500979
59609,249,1701,1,5501116
59610,1554,357,-1,5502333
59611,1142,1709,1,5511221
59612,482,463,-1,5514173
59613,1113,990,-1,5515799
59614,42,1255,-1,5517437
59615,44,249,-1,5517539
59616,144,193,-1,5525174
59617,1704,1598,-1,5525513
59618,463,469,-1,5525594
59619,1413,552,-1,5534511
59620,1343,1406,-1,5552262
59621,249,1619,-1,5555778
59622,342,1039,-1,5559094
59623,1647,821,-1,5561680
59624,278,883,-1,5563340
59625,686,1676,-1,5565633
59626,32,1710,1,5566019
59627,810,1412,1,5570940
59628,1158,1072,-1,5572900
59629,1013,398,-1,5576730
59630,249,1540,-1,5577796
59631,95,773,1,5594013
59632,606,128,-1,5598900
59633,1647,193,-1,5604289
59634,161,162,-1,5606714
59635,1387,1313,-1,5617712
59636,440,1384,-1,5619794
59637,400,536,-1,5621196
59638,144,1557,1,5624382
59639,799,1557,1,5626018
59640,52,1701,-1,5634106
59641,967,1557,1,5641420
59642,1513,460,1,5650905
59643,1513,460,1,5650916
59644,234,1312,-1,5662048
59645,1255,1568,-1,5664476
59646,799,733,1,5671542
59647,3,2,1,5676391
59648,3,1711,1,5676391
59649,3,1501,1,5676392
59650,3,754,1,5676392
59651,1285,27,-1,5676566
59652,536,733,1,5714005
59653,1339,1296,1,5719512
59654,3,754,-1,5733559
59655,298,518,-1,5755372
59656,124,802,1,5761372
59657,1328,239,-1,5762709
59658,1346,48,-1,5789541
59659,12,527,-1,5805532
59660,1712,1466,1,5820257
59661,959,958,1,5822340
59662,1603,1406,-1,5836710
59663,1284,733,1,5843639
59664,249,1568,-1,5852808
59665,95,1385,1,5852852
59666,95,1419,1,5853781
59667,3,2,-1,5857603
59668,357,1554,-1,5868875
59669,1284,733,-1,5892569
59670,191,1421,1,5906384
59671,1509,1566,1,5915905
59672,1509,1566,1,5915916
59673,1655,1598,1,5921843
59674,1543,297,1,5922130
59675,32,1655,1,5927471
59676,1343,1071,1,5933364
59677,1343,1071,1,5933387
59678,95,707,1,5934567
59679,95,607,1,5934645
59680,878,1426,1,5935084
59681,95,862,1,5935402
59682,48,1655,1,5940074
59683,605,1667,-1,5949028
59684,234,708,-1,5976152
59685,1543,297,-1,5989376
59686,1255,1071,1,5997653
59687,225,1426,1,5998450
59688,1713,1714,1,6002148
59689,1713,1573,1,6002799
59690,1406,1715,1,6012103
59691,1332,311,1,6012723
59692,32,311,1,6013720
59693,621,824,1,6015126
59694,644,311,1,6018215
59695,1716,1308,1,6026681
59696,147,1505,1,6027307
59697,1716,69,1,6029392
59698,1667,734,-1,6052714
59699,361,311,1,6053660
59700,809,1071,1,6061633
59701,32,311,-1,6066344
59702,1717,192,1,6071382
59703,249,1718,1,6080849
59704,1717,1507,1,6091372
59705,983,985,1,6091442
59706,214,286,1,6093096
59707,214,512,1,6093330
59708,1716,1689,1,6116781
59709,1716,1689,1,6116796
59710,644,311,-1,6138094
59711,276,1683,1,6143817
59712,124,1622,1,6175607
59713,124,463,1,6177263
59714,19,1715,1,6182897
59715,32,1053,1,6187133
59716,214,286,-1,6190180
59717,1013,1701,1,6194063
59718,1489,1588,1,6276041
59719,124,1622,-1,6295826
59720,1500,144,1,6311362
59721,1346,1314,1,6312803
59722,429,1190,1,6314559
59723,429,191,1,6314596
59724,809,847,1,6316845
59725,95,561,1,6316979
59726,95,626,1,6317036
59727,95,1118,1,6317115
59728,361,1255,1,6317163
59729,95,447,1,6317493
59730,95,1578,1,6317620
59731,1314,1346,1,6317934
59732,1543,1715,1,6318124
59733,1543,1715,1,6318183
59734,1543,1719,1,6318398
59735,561,95,1,6318474
59736,1543,525,1,6318932
59737,1543,502,1,6319074
59738,1543,969,1,6319208
59739,1408,1720,1,6319576
59740,1543,852,1,6320288
59741,1190,393,1,6320372
59742,1431,431,1,6320404
59743,1190,1111,1,6320558
59744,1543,1280,1,6320854
59745,1543,809,1,6321094
59746,1543,1312,1,6321303
59747,1543,1565,1,6321730
59748,727,710,1,6322345
59749,1190,393,1,6323810
59750,1313,1285,1,6323991
59751,538,361,1,6328197
59752,191,429,1,6328368
59753,1644,214,1,6328509
59754,1644,124,1,6328583
59755,312,1,1,6328976
59756,847,809,1,6328996
59757,393,1190,1,6329062
59758,214,1644,1,6329263
59759,969,1543,1,6329971
59760,620,1644,1,6330267
59761,32,1042,1,6330908
59762,431,1431,1,6331354
59763,1362,799,1,6331525
59764,431,1295,1,6331632
59765,799,1362,1,6331912
59766,1295,431,1,6332172
59767,1713,525,1,6333452
59768,1713,525,1,6333489
59769,1713,561,1,6333819
59770,1713,1565,1,6333853
59771,1713,1463,1,6333965
59772,1463,1713,1,6334044
59773,1713,1463,1,6334071
59774,1463,1713,1,6334192
59775,1713,1463,1,6334225
59776,1463,1713,1,6334292
59777,1713,1463,1,6334330
59778,1463,308,1,6334340
59779,342,1362,1,6334598
59780,809,1543,1,6336283
59781,1118,95,1,6336393
59782,1713,809,1,6336523
59783,1713,282,1,6336583
59784,809,1713,1,6336617
59785,1713,809,1,6336646
59786,193,393,1,6336706
59787,1713,70,1,6336887
59788,70,1713,1,6336927
59789,282,1713,1,6336978
59790,1713,282,1,6337067
59791,1,312,1,6337573
59792,3,641,1,6337604
59793,3,778,1,6337604
59794,3,611,1,6337604
59795,3,1208,1,6337604
59796,3,1183,1,6337604
59797,3,155,1,6337604
59798,3,1288,1,6337604
