idx,u,i,f,ts
35807,444,1782,1,3941746
35808,187,474,1,3941797
35809,161,501,1,3941919
35810,24,1916,1,3942498
35811,133,613,1,3942509
35812,153,268,1,3942573
35813,20,1498,1,3942768
35814,345,782,-1,3942820
35815,890,1503,1,3942911
35816,54,373,1,3942920
35817,288,1338,1,3943139
35818,406,1387,1,3943252
35819,206,213,1,3943260
35820,443,533,1,3943288
35821,556,1713,1,3943312
35822,414,1182,1,3943361
35823,927,1669,1,3943531
35824,329,305,1,3943560
35825,418,1887,1,3943675
35826,558,654,1,3943744
35827,468,241,1,3943824
35828,283,1433,1,3944043
35829,1241,1032,1,3944091
35830,15,363,1,3944108
35831,1,1330,1,3944187
35832,68,664,1,3944295
35833,400,1324,1,3944740
35834,50,1367,1,3945105
35835,1936,506,1,3945186
35836,418,26,1,3945214
35837,324,842,1,3945243
35838,1145,316,1,3945304
35839,303,1665,1,3945363
35840,1009,1523,1,3945376
35841,1937,75,1,3945393
35842,567,1218,1,3945743
35843,230,460,1,3945934
35844,3,1271,1,3945969
35845,273,840,1,3946107
35846,125,237,-1,3946442
35847,272,211,1,3946486
35848,183,693,1,3946486
35849,306,1743,1,3946491
35850,144,398,1,3946583
35851,56,514,1,3946599
35852,802,590,1,3946675
35853,585,1512,1,3946753
35854,142,885,1,3947031
35855,187,206,1,3947125
35856,603,534,1,3947182
35857,1938,394,1,3947216
35858,793,1067,1,3947302
35859,1454,746,1,3947347
35860,476,197,1,3947347
35861,210,968,1,3947373
35862,56,1735,1,3947375
35863,321,598,-1,3947443
35864,1939,1168,1,3947471
35865,335,465,1,3947518
35866,543,580,1,3947613
35867,592,845,1,3947792
35868,1940,236,1,3948035
35869,292,558,1,3948234
35870,1941,183,1,3948242
35871,436,388,1,3948332
35872,41,610,1,3948600
35873,80,1350,1,3948764
35874,204,1487,1,3948863
35875,455,1354,1,3949103
35876,511,914,1,3949157
35877,846,516,1,3949356
35878,1942,400,1,3949614
35879,1240,203,1,3949668
35880,406,1475,1,3949878
35881,1212,614,1,3950114
35882,221,1370,1,3950342
35883,926,873,1,3950559
35884,1075,1200,1,3950566
35885,359,1528,1,3950582
35886,146,706,1,3950876
35887,328,48,1,3950902
35888,204,179,1,3951031
35889,42,1849,1,3951077
35890,1204,1732,1,3951186
35891,14,515,1,3951220
35892,456,784,1,3951281
35893,142,317,1,3951465
35894,947,1571,1,3951848
35895,53,1406,1,3952065
35896,106,930,1,3952094
35897,58,1306,1,3952242
35898,1658,1056,1,3952408
35899,280,144,1,3952678
35900,726,1721,1,3952746
35901,103,1724,1,3952877
35902,16,587,1,3953092
35903,54,534,-1,3953099
35904,417,383,1,3953132
35905,156,1212,1,3953285
35906,171,73,1,3953296
35907,936,53,1,3953308
35908,552,646,1,3953389
35909,15,1421,-1,3953518
35910,652,930,1,3953727
35911,128,1782,1,3953775
35912,1303,329,1,3953827
35913,746,934,1,3953932
35914,258,846,1,3953986
35915,177,910,1,3954192
35916,786,1743,1,3954254
35917,253,1048,1,3954289
35918,335,410,1,3954320
35919,3,316,-1,3954677
35920,18,416,1,3954751
35921,1943,486,1,3954913
35922,1680,1649,1,3954928
35923,884,1029,1,3954970
35924,1334,556,1,3954986
35925,36,186,-1,3955118
35926,951,494,1,3955154
35927,1162,895,1,3955252
35928,22,1754,1,3955544
35929,346,488,1,3955565
35930,117,1837,1,3955843
35931,357,1546,1,3955943
35932,544,746,1,3956109
35933,216,954,1,3956157
35934,42,1009,1,3956275
35935,788,230,1,3956316
35936,436,1033,1,3956638
35937,1944,687,1,3956643
35938,85,235,1,3956720
35939,546,1752,1,3956914
35940,222,379,1,3956959
35941,730,1382,1,3956981
35942,47,1667,1,3957478
35943,625,118,1,3957572
35944,672,1218,1,3957626
35945,102,143,1,3957824
35946,312,947,1,3957867
35947,468,179,1,3957893
35948,949,833,1,3957950
35949,958,570,1,3958060
35950,20,254,1,3958353
35951,88,861,1,3958533
35952,14,1811,1,3958641
35953,443,1180,1,3958650
35954,336,309,1,3958679
35955,345,1861,1,3958683
35956,72,1834,1,3958799
35957,63,298,1,3959020
35958,1022,1355,1,3959106
35959,50,918,1,3959400
35960,363,1046,1,3959415
35961,1,1930,1,3959600
35962,800,435,1,3959633
35963,626,995,1,3959696
35964,44,1694,1,3959758
35965,1945,11,1,3959967
35966,320,1004,1,3960036
35967,1067,1103,1,3960208
35968,551,865,1,3960300
35969,162,707,1,3960359
35970,19,883,1,3960365
35971,152,909,1,3960417
35972,758,937,1,3960525
35973,1736,496,1,3960550
35974,928,1777,1,3960635
35975,542,354,1,3960706
35976,236,1272,1,3960713
35977,1946,1340,1,3960774
35978,24,475,1,3961052
35979,1234,485,1,3961140
35980,384,907,1,3961179
35981,462,1677,1,3961185
35982,0,1823,1,3961336
35983,71,1128,1,3961464
35984,1147,393,1,3961870
35985,849,68,-1,3961959
35986,625,1790,1,3961970
35987,75,1447,-1,3962006
35988,1947,104,1,3962055
35989,1589,1708,1,3962276
35990,137,170,1,3962380
35991,1356,1105,1,3962598
35992,466,1058,1,3962601
35993,1948,311,1,3962610
35994,520,1797,1,3962675
35995,243,494,1,3962703
35996,47,1706,1,3962711
35997,51,1479,1,3962758
35998,258,131,1,3962898
35999,1949,78,1,3962916
36000,10,1818,1,3963023
36001,61,549,1,3963192
36002,1950,134,1,3963193
36003,209,810,1,3963321
36004,199,1887,1,3963337
36005,625,550,-1,3963363
36006,887,36,1,3963379
36007,1951,289,1,3963544
36008,1952,328,1,3963606
36009,38,680,1,3963610
36010,1650,1610,1,3963784
36011,843,1452,1,3963845
36012,274,322,1,3964004
36013,354,1851,1,3964129
36014,794,1237,1,3964206
36015,57,350,1,3964230
36016,222,1811,1,3964253
36017,718,170,1,3964371
36018,1410,308,1,3964483
36019,85,769,1,3964521
36020,221,1254,1,3964734
36021,116,1710,1,3964855
36022,383,785,1,3964877
36023,65,972,1,3964933
36024,35,1903,1,3965116
36025,1284,146,1,3965143
36026,363,654,1,3965449
36027,34,950,1,3965574
36028,8,1132,1,3965595
36029,215,227,1,3965678
36030,1953,184,1,3965761
36031,14,1652,1,3965777
36032,1466,957,1,3965796
36033,13,1644,1,3965892
36034,472,900,1,3965947
36035,168,445,1,3966089
36036,124,590,1,3966173
36037,45,211,1,3966240
36038,192,1812,1,3966306
36039,95,493,1,3966471
36040,721,1454,1,3966699
36041,298,645,1,3966871
36042,133,333,1,3966878
36043,410,1662,1,3966913
36044,421,273,1,3966921
36045,96,662,-1,3966993
36046,1954,907,1,3967057
36047,695,1713,1,3967270
36048,399,917,1,3967667
36049,401,1194,1,3967675
36050,485,272,1,3967751
36051,442,183,1,3967789
36052,99,1061,1,3967875
36053,43,1837,1,3967916
36054,379,408,1,3967939
36055,1415,1250,1,3968064
36056,1718,1629,1,3968160
36057,55,1388,1,3968170
36058,329,1794,1,3968207
36059,463,781,1,3968240
36060,287,1366,1,3968326
36061,121,778,1,3968601
36062,185,248,1,3968632
36063,875,175,1,3968644
36064,172,267,-1,3968756
36065,279,1928,1,3968807
36066,170,194,1,3969240
36067,22,1872,1,3969279
36068,7,664,1,3969312
36069,29,1742,1,3969352
36070,462,1404,1,3969696
36071,462,104,1,3969742
36072,184,1341,1,3969880
36073,7,868,1,3969904
36074,852,1560,1,3970101
36075,240,1349,1,3970194
36076,708,1310,1,3970440
36077,30,894,1,3970494
36078,4,1101,1,3970619
36079,703,1502,1,3970771
36080,542,437,1,3970788
36081,294,1879,1,3970819
36082,6,1502,1,3970848
36083,191,504,1,3970897
36084,542,1235,1,3970904
36085,1015,1011,1,3970986
36086,282,1595,1,3971019
36087,1284,499,1,3971178
36088,188,1438,1,3971368
36089,1310,27,1,3971452
36090,367,1271,1,3971464
36091,551,1023,1,3971491
36092,445,928,1,3971762
36093,51,1794,1,3971771
36094,1955,744,1,3972074
36095,62,13,1,3972263
36096,485,1557,1,3972276
36097,381,225,1,3972309
36098,195,187,1,3972411
36099,186,85,1,3972485
36100,8,1691,1,3972556
36101,237,208,1,3972561
36102,124,677,1,3972652
36103,229,1364,1,3972711
36104,8,1256,1,3972913
36105,66,1042,1,3972968
36106,213,241,-1,3973328
36107,1032,20,1,3973424
36108,14,1490,1,3973433
36109,1956,138,1,3973505
36110,124,1353,1,3973727
36111,147,1337,1,3973852
36112,1957,981,1,3973913
36113,601,924,1,3974177
36114,1262,1185,1,3974194
36115,3,117,1,3974206
36116,431,1906,1,3974214
36117,58,1241,1,3974292
36118,636,295,1,3974292
36119,73,728,1,3974363
36120,135,543,1,3974429
36121,957,413,1,3974684
36122,423,528,1,3974980
36123,375,1406,1,3975174
36124,654,356,1,3975360
36125,1958,421,1,3975380
36126,468,407,1,3975465
36127,227,705,-1,3975570
36128,126,1347,1,3975620
36129,411,416,1,3975625
36130,1010,1504,1,3976789
36131,339,1825,1,3976797
36132,85,1330,1,3976827
36133,463,991,1,3976839
36134,1293,539,1,3977075
36135,107,1844,1,3977268
36136,434,471,1,3977306
36137,3,1297,1,3977381
36138,544,208,1,3977662
36139,35,63,1,3977750
36140,826,912,1,3977791
36141,1076,1477,1,3977811
36142,312,1654,1,3977834
36143,1959,557,1,3978121
36144,314,859,1,3978220
36145,784,985,1,3978234
36146,281,696,1,3978307
36147,66,1900,1,3978345
36148,63,1307,1,3978565
36149,429,1494,1,3978723
36150,80,1389,1,3978888
36151,659,1050,1,3979029
36152,107,934,1,3979041
36153,471,1040,1,3979121
36154,623,725,-1,3979343
36155,63,1519,1,3979533
36156,1602,1777,1,3979579
36157,23,803,1,3979587
36158,68,21,-1,3979667
36159,6,45,1,3979701
36160,116,452,1,3979815
36161,81,1478,1,3979851
36162,1181,199,1,3979927
36163,1028,1612,1,3979985
36164,1960,708,1,3980052
36165,168,1638,1,3980066
36166,1691,1352,1,3980177
36167,651,1140,1,3980272
36168,612,1720,1,3980285
36169,102,1777,1,3980285
36170,55,140,-1,3980308
36171,397,482,1,3980459
36172,181,1782,1,3980518
36173,51,1819,1,3980538
36174,840,26,1,3980581
36175,81,1357,1,3980664
36176,429,1653,1,3980885
36177,196,1776,1,3980930
36178,1,903,1,3980956
36179,1961,814,1,3980961
36180,58,263,1,3981183
36181,172,1264,1,3981235
36182,375,1932,1,3981346
36183,943,276,1,3981388
36184,412,951,1,3981390
36185,7,378,1,3981539
36186,369,1526,1,3981586
36187,4,1204,1,3981689
36188,22,1834,1,3981820
36189,19,1596,1,3982027
36190,58,486,1,3982474
36191,371,1738,1,3982529
36192,512,23,1,3982561
36193,333,1620,1,3982635
36194,334,721,1,3982985
36195,186,1749,1,3983122
36196,826,1164,1,3983250
36197,1125,1294,1,3983344
36198,157,1839,1,3983409
36199,584,1242,1,3983467
36200,1488,1934,1,3983592
36201,278,187,1,3983710
36202,621,905,1,3983726
36203,18,1795,1,3983890
36204,995,455,1,3983941
36205,48,1215,1,3984112
36206,42,277,-1,3984214
36207,1962,104,1,3984230
36208,53,342,1,3984331
36209,30,1116,1,3984332
36210,105,418,1,3984346
36211,649,1799,1,3984569
36212,795,1568,1,3984583
36213,10,126,1,3984590
36214,425,134,-1,3984783
36215,567,339,1,3984798
36216,392,769,1,3984947
36217,607,1222,1,3985049
36218,63,3,1,3985070
36219,342,1784,1,3985166
36220,258,1316,1,3985231
36221,56,348,1,3985321
36222,6,928,1,3985374
36223,141,102,1,3985565
36224,5,1424,1,3985571
36225,52,732,1,3985593
36226,167,434,1,3985632
36227,2,1447,1,3985949
36228,49,1672,1,3986009
36229,414,239,1,3986072
36230,90,1079,1,3986094
36231,237,618,1,3986261
36232,76,1744,1,3986333
36233,928,82,-1,3986494
36234,75,722,1,3986632
36235,385,270,1,3987063
36236,1271,847,1,3987190
36237,1963,78,1,3987203
36238,9,1202,1,3987345
36239,1964,1674,1,3987385
36240,246,1566,1,3987605
36241,75,1583,1,3987663
36242,410,667,1,3987781
36243,40,1346,1,3988060
36244,81,901,1,3988164
36245,1055,994,1,3988254
36246,1513,529,1,3988260
36247,305,181,1,3988275
36248,76,1185,1,3988309
36249,26,300,1,3988634
36250,936,473,1,3988726
36251,1486,742,1,3988788
36252,659,1262,1,3989057
36253,1284,128,1,3989203
36254,1965,706,1,3989278
36255,83,1713,1,3989318
36256,77,1082,1,3989471
36257,318,1432,1,3989596
36258,318,332,1,3989682
36259,1966,1440,1,3989740
36260,149,1455,1,3989848
36261,672,1476,1,3989967
36262,1133,211,1,3990156
36263,269,1201,1,3990192
36264,86,1542,1,3990265
36265,58,1815,1,3990354
36266,99,1623,1,3990496
36267,292,1286,1,3990502
36268,288,1591,1,3990509
36269,888,1038,1,3990577
36270,148,1379,1,3990590
36271,72,16,1,3990591
36272,57,1117,1,3990750
36273,666,304,1,3991010
36274,19,1556,1,3991202
36275,14,1689,1,3991289
36276,101,186,1,3991370
36277,145,175,-1,3991378
36278,524,1764,1,3991481
36279,1058,720,1,3991498
36280,325,831,1,3991761
36281,88,1881,1,3992126
36282,234,64,1,3992162
36283,1967,59,1,3992230
36284,816,938,-1,3992247
36285,35,949,1,3992279
36286,1968,4,1,3992714
36287,383,1491,1,3992846
36288,11,1366,1,3992861
36289,305,1777,1,3992909
36290,307,363,-1,3993020
36291,98,1618,1,3993086
36292,76,1745,1,3993107
36293,146,543,1,3993153
36294,2,1503,1,3993302
36295,720,844,1,3993339
36296,335,1422,1,3993379
36297,12,872,1,3993620
36298,133,798,1,3993718
36299,1969,65,1,3993760
36300,529,787,1,3994049
36301,897,292,1,3994076
36302,93,589,1,3994081
36303,197,377,1,3994084
36304,1970,1360,1,3994179
36305,128,843,1,3994214
36306,35,1363,1,3994371
36307,247,923,1,3994685
36308,37,1662,1,3994937
36309,1011,692,1,3995009
36310,32,442,-1,3995121
36311,1526,270,1,3995212
36312,221,1948,1,3995249
36313,489,608,1,3995363
36314,216,1219,1,3995363
36315,478,957,1,3995391
36316,1971,11,1,3995397
36317,140,1227,1,3995450
36318,90,1795,1,3995661
36319,1134,773,1,3995723
36320,27,459,1,3995793
36321,117,823,1,3995794
36322,15,1447,1,3995917
36323,255,1934,1,3995941
36324,104,1503,1,3995965
36325,476,865,1,3995980
36326,550,1003,1,3996412
36327,113,1247,1,3996464
36328,586,1401,1,3996574
36329,45,1039,1,3996679
36330,216,1307,1,3996809
36331,15,1487,1,3996816
36332,1521,916,1,3996851
36333,620,220,1,3997502
36334,7,1931,1,3997528
36335,1006,296,1,3997615
36336,663,296,1,3997660
36337,1295,1379,1,3997752
36338,614,813,1,3997945
36339,321,1652,1,3998489
36340,400,1045,1,3998590
36341,1234,126,1,3998601
36342,657,1097,1,3998719
36343,1221,202,1,3998758
36344,100,616,1,3998781
36345,297,1238,1,3998858
36346,115,1407,1,3998909
36347,1247,673,1,3998928
36348,1805,357,1,3999149
36349,1418,1225,1,3999412
36350,181,1953,1,3999435
36351,16,1569,1,3999468
36352,392,512,1,3999510
36353,688,371,1,3999544
36354,682,245,1,3999544
36355,232,1427,-1,3999568
36356,589,1279,1,3999740
36357,116,296,1,3999793
36358,487,1144,1,3999910
36359,182,909,1,4000207
36360,272,294,1,4000230
36361,68,1829,1,4000350
36362,1972,443,1,4000536
36363,177,662,1,4000582
36364,195,931,1,4000750
36365,182,760,1,4000830
36366,347,1403,1,4000946
36367,999,813,1,4001131
36368,73,1141,1,4001319
36369,231,1314,1,4001348
36370,444,716,1,4001523
36371,128,1483,1,4001537
36372,207,226,1,4001550
36373,1011,1861,1,4001789
36374,22,1069,1,4002002
36375,392,986,1,4002048
36376,501,579,1,4002298
36377,538,1839,1,4002323
36378,33,1499,1,4002333
36379,206,1901,1,4002362
36380,198,446,1,4002433
36381,236,1101,1,4002520
36382,828,535,1,4002638
36383,1323,312,1,4002639
36384,524,1572,1,4002788
36385,660,1478,1,4002792
36386,1973,68,1,4002949
36387,814,1530,1,4002968
36388,275,480,1,4002978
36389,186,690,1,4003183
36390,1359,1500,1,4003270
36391,386,818,1,4003649
36392,114,990,1,4003948
36393,495,273,1,4004103
36394,12,1291,1,4004108
36395,788,1941,1,4004242
36396,463,316,1,4004243
36397,1313,1460,1,4004260
36398,7,630,1,4004501
36399,404,1203,1,4004726
36400,1674,659,1,4004976
36401,527,837,1,4005029
36402,56,1730,1,4005129
36403,97,1313,1,4005204
36404,82,1600,1,4005368
36405,42,704,1,4005399
36406,366,1501,1,4005445
36407,31,265,1,4005499
36408,80,1677,1,4005524
36409,20,1353,1,4005618
36410,480,553,1,4005627
36411,52,1663,1,4005690
36412,139,304,1,4005716
36413,134,1751,1,4005861
36414,86,1591,1,4006067
36415,133,1596,1,4006192
36416,484,240,1,4006209
36417,84,627,1,4006237
36418,71,1912,1,4006319
36419,15,1896,1,4006426
36420,558,1940,1,4006494
36421,464,1843,1,4006499
36422,641,259,1,4006579
36423,1550,714,1,4006593
36424,19,396,1,4006647
36425,84,1590,1,4006865
36426,21,1213,1,4006907
36427,111,1272,1,4007204
36428,676,1347,1,4007222
36429,632,1471,1,4007285
36430,1716,384,1,4007362
36431,100,581,1,4007515
36432,45,506,1,4007824
36433,140,1765,1,4007920
36434,1493,277,1,4008145
36435,1974,206,1,4008288
36436,187,914,1,4008381
36437,241,1490,1,4008470
36438,430,564,1,4008573
36439,367,981,1,4008584
36440,170,293,1,4008696
36441,1975,76,1,4008844
36442,1878,218,1,4008925
36443,249,1713,1,4008944
36444,422,481,1,4009198
36445,675,269,1,4009202
36446,116,374,1,4009259
36447,1701,1950,1,4009634
36448,436,1203,1,4009750
36449,1040,1444,-1,4009970
36450,635,1531,1,4009978
36451,22,737,-1,4010003
36452,30,122,1,4010018
36453,102,1761,1,4010196
36454,394,193,1,4010345
36455,48,967,1,4010474
36456,1976,867,1,4010589
36457,240,1722,1,4010595
36458,10,1377,1,4010603
36459,294,1858,1,4010670
36460,1977,4,1,4010679
36461,208,70,1,4010692
36462,1978,422,1,4010786
36463,336,403,1,4010984
36464,1753,719,1,4011101
36465,52,190,1,4011323
36466,623,1245,1,4011342
36467,764,1266,1,4011384
36468,800,251,1,4011519
36469,231,1071,1,4011537
36470,761,245,-1,4011662
36471,135,1337,1,4011747
36472,1493,1423,1,4011947
36473,851,753,1,4012111
36474,179,462,-1,4012506
36475,313,1952,1,4012795
36476,171,1371,1,4012839
36477,163,1361,1,4012942
36478,131,36,1,4013092
36479,101,664,1,4013147
36480,155,793,1,4013248
36481,1,1531,1,4013306
36482,184,1949,1,4013311
36483,48,718,1,4013334
36484,75,1676,1,4013524
36485,622,1352,1,4013753
36486,549,1680,1,4013874
36487,114,349,1,4013904
36488,317,1646,1,4013917
36489,19,1964,1,4014181
36490,1979,1417,1,4014256
36491,1427,1660,1,4014277
36492,640,1670,1,4014509
36493,502,1875,1,4014535
36494,524,478,1,4014573
36495,139,592,1,4014650
36496,76,1945,1,4014906
36497,34,1423,1,4014945
36498,39,41,-1,4014970
36499,599,895,1,4014975
36500,548,586,1,4015043
36501,121,984,1,4015075
36502,981,1083,1,4015220
36503,696,419,1,4015262
36504,150,1032,-1,4015561
36505,38,599,-1,4015841
36506,830,571,1,4015877
36507,862,658,-1,4016012
36508,376,183,1,4016171
36509,570,462,1,4016274
36510,801,1204,1,4016346
36511,380,829,1,4016397
36512,20,1052,1,4016435
36513,129,3,1,4016438
36514,48,948,1,4016476
36515,171,107,1,4016484
36516,676,527,1,4016533
36517,100,12,1,4016657
36518,363,1556,1,4016755
36519,8,1545,1,4016843
36520,121,902,1,4016854
36521,192,1466,1,4016918
36522,430,596,1,4017046
36523,1412,784,1,4017072
36524,349,314,1,4017206
36525,167,89,1,4017389
36526,317,441,1,4017543
36527,137,1001,1,4017553
36528,99,1673,1,4017586
36529,316,1764,1,4017608
36530,447,218,1,4017610
36531,207,544,1,4017662
36532,107,1969,1,4017820
36533,20,1561,1,4017929
36534,283,1118,1,4018101
36535,832,647,1,4018121
36536,298,371,1,4018211
36537,544,1589,1,4018240
36538,447,704,1,4018435
36539,1980,43,1,4018465
36540,75,422,1,4018511
36541,82,1569,1,4018586
36542,16,1738,1,4018717
36543,252,1266,1,4018769
36544,368,1155,1,4018847
36545,12,1744,1,4018864
36546,630,1095,1,4018909
36547,500,1871,1,4019027
36548,14,813,1,4019085
36549,70,5,1,4019141
36550,118,1221,1,4019226
36551,410,1669,1,4019265
36552,222,826,1,4019473
36553,463,1054,1,4019718
36554,195,958,1,4019743
36555,32,1352,1,4019755
36556,1981,199,1,4019789
36557,16,1925,1,4019957
36558,686,1755,1,4020249
36559,74,300,1,4020508
36560,722,116,1,4020569
36561,367,109,1,4020622
36562,34,1235,1,4020844
36563,549,1233,1,4020874
36564,40,1406,1,4020923
36565,40,160,-1,4020968
36566,970,1176,1,4021233
36567,1465,1971,1,4021320
36568,1548,1721,1,4021618
36569,370,948,1,4021852
36570,396,1258,1,4021923
36571,277,1314,1,4021997
36572,72,789,1,4022253
36573,1128,526,1,4022330
36574,1066,1233,1,4022374
36575,3,864,1,4022520
36576,384,72,1,4022758
36577,11,72,-1,4022766
36578,1144,1561,1,4022849
36579,44,524,-1,4022857
36580,311,1449,1,4022892
36581,50,491,1,4023003
36582,154,939,1,4023019
36583,119,1391,1,4023140
36584,253,279,1,4023177
36585,226,76,1,4023223
36586,128,271,1,4023321
36587,618,650,1,4023370
36588,742,1322,-1,4023584
36589,1982,831,1,4023689
36590,208,94,1,4023965
36591,1983,181,1,4024176
36592,174,1773,1,4024222
36593,654,1621,1,4024390
36594,205,832,1,4024482
36595,245,1491,1,4024512
36596,654,953,1,4024547
36597,305,1601,1,4024599
36598,1984,260,1,4024744
36599,36,1749,1,4024756
36600,2,1284,1,4024763
36601,86,1951,1,4025204
36602,259,1235,1,4025241
36603,253,3,1,4025314
36604,1124,802,1,4025339
36605,517,435,1,4025432
36606,38,686,1,4025455
36607,194,1154,1,4025514
36608,299,770,1,4025546
36609,141,636,1,4025777
36610,258,1583,1,4025987
36611,350,1600,1,4026096
36612,1518,820,1,4026141
36613,226,1667,1,4026252
36614,661,418,-1,4026256
36615,607,1162,1,4026712
36616,514,1531,1,4027049
36617,251,734,1,4027090
36618,1985,2,1,4027122
36619,71,158,1,4027177
36620,756,1806,1,4027248
36621,108,115,1,4027272
36622,87,1793,1,4027332
36623,318,5,1,4027404
36624,24,1742,1,4027556
36625,1986,1427,1,4027616
36626,1,1541,1,4027675
36627,145,1092,1,4027743
36628,68,1373,1,4027822
36629,60,1013,-1,4027923
36630,121,1827,1,4028078
36631,1987,314,1,4028111
36632,50,690,-1,4028263
36633,125,141,1,4028302
36634,96,1877,1,4028574
36635,1106,1505,1,4028582
36636,206,1067,1,4028616
36637,110,1809,1,4028628
36638,1393,1637,1,4028738
36639,27,1069,1,4029059
36640,598,405,1,4029083
36641,58,736,1,4029101
36642,237,1169,1,4029344
36643,268,240,1,4029353
36644,1441,787,1,4029371
36645,363,1426,1,4029416
36646,457,474,1,4029419
36647,426,750,1,4029592
36648,44,1381,1,4029650
36649,560,1558,1,4029808
36650,798,389,1,4029821
36651,624,876,1,4029910
36652,14,1557,1,4030054
36653,541,672,1,4030191
36654,334,1192,1,4030193
36655,5,1518,1,4030209
36656,731,371,-1,4030466
36657,19,1906,1,4030508
36658,81,1175,1,4030558
36659,712,1489,1,4030628
36660,742,1177,1,4030741
36661,1988,266,1,4030742
36662,524,1043,1,4030868
36663,564,483,1,4031120
36664,540,573,1,4031206
36665,1989,767,1,4031563
36666,114,1616,1,4031651
36667,146,726,-1,4031654
36668,115,480,1,4031728
36669,116,375,1,4031834
36670,118,727,1,4031862
36671,408,322,1,4031924
36672,1268,1140,1,4032227
36673,175,1194,1,4032380
36674,129,1197,1,4032466
36675,641,454,1,4032503
36676,952,1488,1,4032621
36677,1035,1291,1,4032625
36678,1521,891,1,4032740
36679,46,782,1,4032775
36680,312,710,1,4033156
36681,40,1400,1,4033169
36682,1990,11,1,4033196
36683,519,458,1,4033335
36684,281,131,-1,4033514
36685,21,376,1,4033623
36686,575,1310,1,4033680
36687,140,1837,1,4033699
36688,223,1324,1,4034083
36689,640,587,1,4034152
36690,712,1044,1,4034393
36691,42,572,1,4034398
36692,27,622,-1,4034531
36693,1605,375,1,4034709
36694,974,1259,1,4034906
36695,124,1070,1,4034935
36696,318,1803,1,4034971
36697,1121,667,1,4034979
36698,1055,427,1,4035028
36699,360,451,1,4035154
36700,375,548,1,4035180
36701,6,52,-1,4035330
36702,2,736,1,4035330
36703,142,62,-1,4035793
36704,1620,805,1,4036213
36705,47,1705,1,4036227
36706,155,1739,1,4036308
36707,352,224,1,4036334
36708,91,1386,1,4036451
36709,1410,1701,1,4036542
36710,79,1584,1,4036642
36711,119,1618,1,4036747
36712,333,739,1,4037131
36713,1310,1645,1,4037248
36714,120,1234,1,4037492
36715,840,953,1,4037552
36716,1550,1942,1,4037873
36717,4,127,1,4037931
36718,83,1439,1,4038087
36719,245,1142,1,4038150
36720,785,1032,1,4038353
36721,368,417,1,4038370
36722,234,797,1,4038387
36723,72,1675,1,4038427
36724,13,707,1,4038452
36725,1027,375,1,4038963
36726,232,990,1,4039348
36727,1552,958,1,4039669
36728,100,1259,-1,4039684
36729,36,617,1,4039756
36730,96,1013,1,4039905
36731,292,1745,1,4040065
36732,337,1112,1,4040311
36733,869,592,1,4040477
36734,17,1972,1,4040563
36735,51,1649,1,4040904
36736,122,1057,1,4040965
36737,220,313,1,4041066
36738,124,950,1,4041067
36739,63,225,1,4041073
36740,1646,45,1,4041105
36741,56,1772,1,4041137
36742,753,1959,1,4041356
36743,76,1556,1,4041584
36744,804,1907,1,4041592
36745,408,618,1,4041611
36746,11,1601,1,4041657
36747,149,477,1,4041669
36748,1991,64,1,4041942
36749,480,1593,1,4042023
36750,710,1644,1,4042143
36751,1509,855,1,4042290
36752,98,1630,1,4042406
36753,831,1403,1,4042449
36754,222,1504,1,4042468
36755,782,853,1,4042669
36756,1235,1279,1,4042774
36757,1026,468,1,4042776
36758,63,142,1,4043014
36759,395,780,1,4043202
36760,141,1886,1,4043325
36761,121,43,1,4043490
36762,38,1810,1,4043647
36763,506,1952,1,4043962
36764,602,1666,1,4044059
36765,577,821,1,4044314
36766,123,282,-1,4044383
36767,1023,203,-1,4044528
36768,54,1659,1,4044614
36769,51,1875,1,4044945
36770,6,1643,1,4045107
36771,168,1955,1,4045246
36772,19,350,1,4045292
36773,487,1761,1,4045373
36774,8,1229,1,4045512
36775,756,897,1,4045579
36776,243,1894,1,4046039
36777,268,906,1,4046043
36778,325,42,1,4046112
36779,862,612,1,4046304
36780,227,1436,1,4046342
36781,8,1764,1,4046721
36782,1770,375,1,4046737
36783,41,1668,1,4046778
36784,1992,837,1,4047040
36785,12,1920,1,4047473
36786,215,1011,1,4047593
36787,129,160,1,4047649
36788,226,578,1,4047649
36789,736,1321,1,4047706
36790,360,1230,1,4047733
36791,1199,407,1,4047838
36792,864,1610,1,4047977
36793,784,838,1,4047978
36794,978,1435,1,4048001
36795,114,575,1,4048064
36796,245,951,1,4048137
36797,1512,1542,1,4048168
36798,409,860,1,4048204
36799,199,374,-1,4048228
36800,251,779,1,4048243
36801,1035,262,1,4048323
36802,233,1183,1,4048405
36803,861,1627,1,4048449
36804,904,1142,1,4048480
36805,99,573,-1,4048870
36806,575,667,1,4048984
36807,63,359,-1,4049212
36808,41,1672,1,4049276
36809,24,1447,1,4049278
36810,366,920,1,4049294
36811,1993,705,1,4049352
36812,31,1952,1,4049625
36813,47,597,1,4049937
36814,135,811,1,4050073
36815,380,843,1,4050197
36816,23,1001,1,4050236
36817,4,536,1,4050243
36818,7,1109,1,4050422
36819,463,1241,1,4050463
36820,236,662,1,4050483
36821,74,651,1,4050499
36822,540,1640,1,4050654
36823,950,1981,1,4050783
36824,402,1303,1,4051111
36825,105,1154,1,4051199
36826,82,1241,1,4051218
36827,540,237,1,4051299
36828,897,207,1,4051384
